capacity_bytes,date,failure,model,serial_number,smart_10_normalized,smart_10_raw,smart_11_normalized,smart_11_raw,smart_12_normalized,smart_12_raw,smart_13_normalized,smart_13_raw,smart_15_normalized,smart_15_raw,smart_177_normalized,smart_177_raw,smart_179_normalized,smart_179_raw,smart_181_normalized,smart_181_raw,smart_182_normalized,smart_182_raw,smart_183_normalized,smart_183_raw,smart_184_normalized,smart_184_raw,smart_187_normalized,smart_187_raw,smart_188_normalized,smart_188_raw,smart_189_normalized,smart_189_raw,smart_190_normalized,smart_190_raw,smart_191_normalized,smart_191_raw,smart_192_normalized,smart_192_raw,smart_193_normalized,smart_193_raw,smart_194_normalized,smart_194_raw,smart_195_normalized,smart_195_raw,smart_196_normalized,smart_196_raw,smart_197_normalized,smart_197_raw,smart_198_normalized,smart_198_raw,smart_199_normalized,smart_199_raw,smart_1_normalized,smart_1_raw,smart_200_normalized,smart_200_raw,smart_201_normalized,smart_201_raw,smart_220_normalized,smart_220_raw,smart_222_normalized,smart_222_raw,smart_223_normalized,smart_223_raw,smart_224_normalized,smart_224_raw,smart_225_normalized,smart_225_raw,smart_226_normalized,smart_226_raw,smart_22_normalized,smart_22_raw,smart_235_normalized,smart_235_raw,smart_23_normalized,smart_23_raw,smart_240_normalized,smart_240_raw,smart_241_normalized,smart_241_raw,smart_242_normalized,smart_242_raw,smart_24_normalized,smart_24_raw,smart_250_normalized,smart_250_raw,smart_251_normalized,smart_251_raw,smart_252_normalized,smart_252_raw,smart_254_normalized,smart_254_raw,smart_255_normalized,smart_255_raw,smart_2_normalized,smart_2_raw,smart_3_normalized,smart_3_raw,smart_4_normalized,smart_4_raw,smart_5_normalized,smart_5_raw,smart_7_normalized,smart_7_raw,smart_8_normalized,smart_8_raw,smart_9_normalized,smart_9_raw
4000787030016,2018-08-10,1,HGST HMS5C4040BLE640,PL1331LAHEPT5H,100.0,0.0,,,100.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,164.0,100.0,164.0,162.0,37.0,,,100.0,0.0,100.0,0.0,100.0,0.0,200.0,0.0,100.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,133.0,104.0,100.0,437.0,100.0,5.0,100.0,0.0,100.0,0.0,113.0,42.0,99.0,12315.0
4000787030016,2018-06-29,1,ST4000DM000,Z303R6EC,100.0,0.0,,,100.0,9.0,,,,,,,,,,,,,98.0,2.0,100.0,0.0,71.0,29.0,100.0,0.0,100.0,0.0,73.0,27.0,100.0,0.0,100.0,0.0,95.0,10525.0,27.0,27.0,,,,,100.0,0.0,100.0,0.0,200.0,0.0,114.0,75995504.0,,,,,,,,,,,,,,,,,,,,,,,100.0,24188.0,100.0,48152918728.0,100.0,91015241786.0,,,,,,,,,,,,,,,91.0,0.0,100.0,9.0,100.0,8.0,83.0,202609472.0,,,73.0,24295.0
500107862016,2018-06-29,1,WDC WD5000LPVX,WD-WX91A14K0733,100.0,0.0,100.0,0.0,100.0,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,200.0,5.0,180.0,60317.0,111.0,32.0,,,200.0,0.0,200.0,1.0,100.0,0.0,200.0,0.0,200.0,42.0,100.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,152.0,1400.0,100.0,9.0,200.0,0.0,200.0,0.0,,,51.0,36449.0
4000787030016,2018-06-29,1,ST4000DM000,Z305D6G5,100.0,0.0,,,100.0,5.0,,,,,,,,,,,,,99.0,1.0,100.0,0.0,88.0,12.0,100.0,0.0,100.0,0.0,80.0,20.0,100.0,0.0,100.0,0.0,98.0,5022.0,20.0,20.0,,,,,100.0,56.0,100.0,56.0,200.0,0.0,117.0,135503648.0,,,,,,,,,,,,,,,,,,,,,,,100.0,21091.0,100.0,40724269376.0,100.0,92912146035.0,,,,,,,,,,,,,,,94.0,0.0,100.0,6.0,100.0,0.0,78.0,59005990.0,,,76.0,21193.0
4000787030016,2018-06-29,1,HGST HMS5C4040ALE640,PL2331LAGYXYZJ,100.0,0.0,,,100.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,45.0,100.0,45.0,176.0,34.0,,,100.0,0.0,100.0,0.0,100.0,0.0,200.0,0.0,100.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,134.0,102.0,100.0,0.0,100.0,4.0,100.0,0.0,100.0,0.0,113.0,42.0,100.0,3177.0
4000787030016,2018-06-29,1,HGST HMS5C4040ALE640,PL2331LAGSSY4J,100.0,0.0,,,100.0,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,506.0,100.0,506.0,176.0,34.0,,,100.0,0.0,100.0,0.0,100.0,0.0,200.0,0.0,100.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,134.0,102.0,139.0,562.0,100.0,12.0,100.0,0.0,100.0,0.0,111.0,43.0,97.0,26425.0
500107862016,2018-06-29,1,ST500LM012 HN,S2ZYJ9CF715315,252.0,0.0,100.0,167.0,100.0,12.0,,,,,,,,,,,,,,,,,,,,,,,,,100.0,2.0,252.0,0.0,,,64.0,32.0,100.0,0.0,252.0,0.0,100.0,5.0,252.0,0.0,200.0,0.0,100.0,323.0,100.0,26343.0,,,,,,,100.0,167.0,,,33.0,686857.0,,,,,,,,,,,,,,,,,,,,,,,,,,,252.0,0.0,94.0,2032.0,100.0,10.0,252.0,0.0,252.0,0.0,252.0,0.0,100.0,28036.0
12000138625024,2018-06-29,1,ST12000NM0007,ZCH0CFNA,100.0,0.0,,,100.0,2.0,,,,,,,,,,,,,,,,,100.0,0.0,100.0,0.0,,,78.0,22.0,,,100.0,48.0,100.0,308.0,22.0,22.0,75.0,32038320.0,,,100.0,0.0,100.0,0.0,200.0,0.0,75.0,32038320.0,100.0,0.0,,,,,,,,,,,,,,,,,,,,,100.0,2626.0,100.0,16851976872.0,100.0,18824630992.0,,,,,,,,,,,,,,,97.0,0.0,100.0,3.0,100.0,0.0,83.0,217882807.0,,,97.0,2737.0
500107862016,2018-06-29,1,ST500LM012 HN,S2ZYJ9CF715307,252.0,0.0,100.0,329.0,100.0,19.0,,,,,,,,,,,,,,,,,,,,,,,,,100.0,2.0,252.0,0.0,,,64.0,33.0,100.0,0.0,252.0,0.0,100.0,3.0,252.0,0.0,200.0,0.0,100.0,328.0,100.0,147606.0,,,,,,,100.0,329.0,,,20.0,818062.0,,,,,,,,,,,,,,,,,,,,,,,,,,,252.0,0.0,94.0,2023.0,100.0,18.0,252.0,0.0,252.0,0.0,252.0,0.0,100.0,32109.0
4000787030016,2018-06-29,1,ST4000DM000,Z304KCVH,100.0,0.0,,,100.0,7.0,,,,,,,,,,,,,94.0,6.0,100.0,0.0,73.0,27.0,100.0,0.0,100.0,0.0,79.0,21.0,100.0,0.0,100.0,0.0,97.0,7763.0,21.0,21.0,,,,,100.0,88.0,100.0,88.0,200.0,0.0,118.0,186721248.0,,,,,,,,,,,,,,,,,,,,,,,100.0,22843.0,100.0,42224538904.0,100.0,95354690661.0,,,,,,,,,,,,,,,93.0,0.0,100.0,7.0,100.0,32.0,76.0,46995603.0,,,74.0,22900.0
4000787030016,2018-06-29,1,ST4000DM000,S301GPHT,100.0,0.0,,,100.0,16.0,,,,,,,,,,,,,94.0,6.0,100.0,0.0,64.0,36.0,100.0,0.0,100.0,0.0,81.0,19.0,100.0,0.0,100.0,0.0,63.0,75908.0,19.0,19.0,,,,,100.0,80.0,100.0,80.0,200.0,0.0,114.0,68222896.0,,,,,,,,,,,,,,,,,,,,,,,100.0,24797.0,100.0,25946966816.0,100.0,295417685293.0,,,,,,,,,,,,,,,92.0,0.0,100.0,16.0,100.0,0.0,76.0,48687363.0,,,72.0,25200.0
4000787030016,2018-06-29,1,ST4000DM000,Z3025LZ7,100.0,0.0,,,100.0,13.0,,,,,,,,,,,,,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,96.0,4.0,76.0,24.0,100.0,0.0,100.0,0.0,85.0,31019.0,24.0,24.0,,,,,66.0,5576.0,66.0,5576.0,200.0,0.0,116.0,105555112.0,,,,,,,,,,,,,,,,,,,,,,,100.0,32259.0,100.0,23882359565.0,100.0,175856050059.0,,,,,,,,,,,,,,,92.0,0.0,100.0,13.0,99.0,696.0,81.0,165337618.0,,,63.0,32467.0
12000138625024,2018-08-04,1,ST12000NM0007,ZCH0CD2Y,100.0,0.0,,,100.0,5.0,,,,,,,,,,,,,,,,,97.0,3.0,100.0,4295032833.0,,,80.0,20.0,,,100.0,34.0,100.0,259.0,20.0,20.0,81.0,124568544.0,,,100.0,24.0,100.0,24.0,200.0,0.0,81.0,124568544.0,100.0,0.0,,,,,,,,,,,,,,,,,,,,,100.0,4883.0,100.0,38194228864.0,100.0,52262440082.0,,,,,,,,,,,,,,,93.0,0.0,100.0,6.0,100.0,17.0,88.0,660058079.0,,,95.0,4925.0
4000787030016,2018-08-04,1,ST4000DM000,Z302SX2R,100.0,0.0,,,100.0,12.0,,,,,,,,,,,,,88.0,12.0,100.0,0.0,99.0,1.0,100.0,0.0,100.0,0.0,65.0,35.0,100.0,0.0,100.0,0.0,95.0,10811.0,35.0,35.0,,,,,100.0,8.0,100.0,8.0,200.0,0.0,118.0,176651000.0,,,,,,,,,,,,,,,,,,,,,,,100.0,25228.0,100.0,48490416280.0,100.0,89993760249.0,,,,,,,,,,,,,,,92.0,0.0,100.0,12.0,100.0,0.0,84.0,254945353.0,,,71.0,25418.0
12000138625024,2018-08-04,1,ST12000NM0007,ZCH0CAC4,100.0,0.0,,,100.0,5.0,,,,,,,,,,,,,,,,,100.0,0.0,100.0,0.0,,,74.0,26.0,,,100.0,37.0,100.0,262.0,26.0,26.0,81.0,122723416.0,,,100.0,0.0,100.0,0.0,200.0,0.0,81.0,122723416.0,100.0,0.0,,,,,,,,,,,,,,,,,,,,,100.0,4886.0,100.0,38108972688.0,100.0,52345842690.0,,,,,,,,,,,,,,,92.0,0.0,100.0,6.0,100.0,0.0,88.0,659812108.0,,,95.0,4924.0
12000138625024,2018-08-04,1,ST12000NM0007,ZCH0D2T8,100.0,0.0,,,100.0,4.0,,,,,,,,,,,,,,,,,99.0,1.0,100.0,0.0,,,76.0,24.0,,,100.0,26.0,100.0,283.0,24.0,24.0,83.0,206197408.0,,,100.0,16.0,100.0,16.0,200.0,0.0,83.0,206197408.0,100.0,0.0,,,,,,,,,,,,,,,,,,,,,100.0,5046.0,100.0,38620781336.0,100.0,50940959824.0,,,,,,,,,,,,,,,94.0,0.0,100.0,5.0,100.0,1.0,88.0,682441480.0,,,95.0,5095.0
12000138625024,2018-01-20,1,ST12000NM0007,ZCH06MW1,100.0,0.0,,,100.0,2.0,,,,,,,,,,,,,,,,,100.0,0.0,100.0,0.0,,,70.0,30.0,,,100.0,4.0,100.0,150.0,30.0,30.0,77.0,48355336.0,,,100.0,0.0,100.0,0.0,200.0,0.0,77.0,48355336.0,100.0,0.0,,,,,,,,,,,,,,,,,,,,,100.0,1991.0,100.0,25304342128.0,100.0,24792907204.0,,,,,,,,,,,,,,,98.0,0.0,100.0,2.0,100.0,0.0,85.0,306395611.0,,,98.0,2025.0
12000138625024,2018-01-20,1,ST12000NM0007,ZCH07JAG,100.0,0.0,,,100.0,2.0,,,,,,,,,,,,,,,,,99.0,1.0,100.0,0.0,,,62.0,38.0,,,100.0,11.0,99.0,2489.0,38.0,38.0,79.0,88528584.0,,,100.0,64.0,100.0,64.0,200.0,0.0,79.0,88528584.0,100.0,0.0,,,,,,,,,,,,,,,,,,,,,100.0,784.0,100.0,6442508520.0,100.0,971666342.0,,,,,,,,,,,,,,,98.0,0.0,100.0,2.0,100.0,0.0,78.0,59839332.0,,,99.0,1683.0
4000787030016,2018-01-20,1,ST4000DM000,W3009C88,100.0,0.0,,,100.0,9.0,,,,,,,,,,,,,100.0,0.0,100.0,0.0,67.0,33.0,100.0,0.0,100.0,0.0,79.0,21.0,100.0,0.0,100.0,0.0,93.0,15947.0,21.0,21.0,,,,,97.0,600.0,97.0,600.0,200.0,0.0,101.0,196895877.0,,,,,,,,,,,,,,,,,,,,,,,100.0,27569.0,100.0,21357589359.0,100.0,184168513995.0,,,,,,,,,,,,,,,91.0,0.0,100.0,9.0,100.0,8.0,84.0,292241026.0,,,69.0,27633.0
4000787030016,2018-04-04,1,ST4000DM000,Z30149QF,100.0,0.0,,,100.0,38.0,,,,,,,,,,,,,99.0,1.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,80.0,20.0,100.0,0.0,100.0,29.0,82.0,37250.0,20.0,20.0,,,,,100.0,0.0,100.0,0.0,200.0,0.0,120.0,461592.0,,,,,,,,,,,,,,,,,,,,,,,100.0,34670.0,100.0,26806304484.0,100.0,140438792821.0,,,,,,,,,,,,,,,91.0,0.0,100.0,39.0,100.0,0.0,89.0,878953678.0,,,61.0,34902.0
8001563222016,2018-04-04,1,ST8000NM0055,ZA171VQK,100.0,0.0,,,100.0,3.0,,,,,,,,,,,,,,,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,65.0,35.0,96.0,9178.0,100.0,10.0,97.0,6801.0,35.0,35.0,80.0,90866584.0,,,100.0,0.0,100.0,0.0,200.0,0.0,80.0,90866584.0,,,,,,,,,,,,,,,,,,,,,,,100.0,8126.0,100.0,36148010296.0,100.0,72097059434.0,,,,,,,,,,,,,,,96.0,0.0,100.0,3.0,100.0,0.0,93.0,1961931287.0,,,91.0,8146.0
500107862016,2018-03-19,1,WDC WD5000LPVX,WD-WXQ1E93PHPD7,100.0,0.0,100.0,0.0,100.0,9.0,,,,,,,,,,,,,,,,,,,,,,,,,100.0,0.0,200.0,4.0,61.0,418036.0,118.0,25.0,,,200.0,0.0,200.0,0.0,100.0,0.0,200.0,0.0,200.0,0.0,100.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,157.0,1108.0,99.0,1616.0,200.0,0.0,200.0,0.0,,,53.0,34836.0
12000138625024,2018-03-19,1,ST12000NM0007,ZJV007J1,100.0,0.0,,,100.0,2.0,,,,,,,,,,,,,,,,,100.0,0.0,100.0,0.0,,,76.0,24.0,,,100.0,5.0,100.0,193.0,24.0,24.0,79.0,74967309.0,,,100.0,24.0,100.0,24.0,200.0,0.0,79.0,74967309.0,100.0,0.0,,,,,,,,,,,,,,,,,,,,,100.0,200.0,100.0,779728416.0,100.0,271856347.0,,,,,,,,,,,,,,,98.0,0.0,100.0,2.0,100.0,14.0,65.0,3269090.0,,,100.0,296.0
4000787030016,2018-04-10,1,ST4000DM000,Z304KCR4,100.0,0.0,,,100.0,9.0,,,,,,,,,,,,,98.0,2.0,100.0,0.0,85.0,15.0,100.0,0.0,100.0,0.0,79.0,21.0,100.0,0.0,100.0,0.0,98.0,5851.0,21.0,21.0,,,,,100.0,16.0,100.0,16.0,200.0,0.0,119.0,223875808.0,,,,,,,,,,,,,,,,,,,,,,,100.0,20932.0,100.0,42797816240.0,100.0,93865528533.0,,,,,,,,,,,,,,,92.0,0.0,100.0,9.0,100.0,8.0,90.0,974929289.0,,,77.0,20984.0
8001563222016,2018-04-10,1,ST8000DM002,ZA12JTF7,100.0,0.0,,,100.0,2.0,,,,,,,,,,,,,,,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,66.0,34.0,92.0,16736.0,100.0,2.0,96.0,8743.0,34.0,34.0,1.0,121781016.0,,,100.0,0.0,100.0,0.0,200.0,0.0,81.0,121781016.0,,,,,,,,,,,,,,,,,,,,,,,100.0,14859.0,100.0,49767386792.0,100.0,68290109134.0,,,,,,,,,,,,,,,96.0,0.0,100.0,2.0,100.0,0.0,95.0,3541806661.0,,,83.0,14909.0
4000787030016,2018-04-10,1,ST4000DM000,S3019QKZ,100.0,0.0,,,100.0,10.0,,,,,,,,,,,,,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,78.0,22.0,100.0,0.0,100.0,0.0,45.0,110397.0,22.0,22.0,,,,,100.0,0.0,100.0,0.0,200.0,0.0,117.0,167391584.0,,,,,,,,,,,,,,,,,,,,,,,100.0,16461.0,100.0,13227249581.0,100.0,62584610164.0,,,,,,,,,,,,,,,91.0,0.0,100.0,10.0,100.0,0.0,87.0,635223139.0,,,81.0,17118.0
12000138625024,2018-04-10,1,ST12000NM0007,ZCH0BHPP,100.0,0.0,,,100.0,1.0,,,,,,,,,,,,,,,,,100.0,0.0,100.0,0.0,,,67.0,33.0,,,100.0,2.0,100.0,205.0,33.0,33.0,76.0,43291640.0,,,100.0,8.0,100.0,8.0,200.0,0.0,76.0,43291640.0,100.0,0.0,,,,,,,,,,,,,,,,,,,,,100.0,2273.0,100.0,26112920304.0,100.0,27885546248.0,,,,,,,,,,,,,,,98.0,0.0,100.0,2.0,100.0,0.0,85.0,334257323.0,,,98.0,2330.0
4000787030016,2018-04-10,1,ST4000DM000,W300KMBN,100.0,0.0,,,100.0,19.0,,,,,,,,,,,,,99.0,1.0,100.0,0.0,100.0,0.0,100.0,0.0,96.0,4.0,78.0,22.0,100.0,0.0,100.0,3.0,78.0,45281.0,22.0,22.0,,,,,100.0,0.0,100.0,0.0,200.0,0.0,118.0,170671704.0,,,,,,,,,,,,,,,,,,,,,,,100.0,38691.0,100.0,31475316474.0,100.0,270716859970.0,,,,,,,,,,,,,,,91.0,0.0,100.0,19.0,100.0,0.0,84.0,289221758.0,,,56.0,38880.0
8001563222016,2018-03-25,1,ST8000NM0055,ZA14ELJ1,100.0,0.0,,,100.0,3.0,,,,,,,,,,,,,,,100.0,0.0,75.0,25.0,100.0,0.0,100.0,0.0,73.0,27.0,91.0,18729.0,100.0,52.0,100.0,1146.0,27.0,27.0,75.0,31864184.0,,,100.0,16.0,100.0,16.0,200.0,0.0,58.0,31864184.0,,,,,,,,,,,,,,,,,,,,,,,100.0,8831.0,100.0,38177797440.0,100.0,65692315164.0,,,,,,,,,,,,,,,96.0,0.0,100.0,3.0,96.0,16592.0,91.0,1236576685.0,,,90.0,8861.0
12000138625024,2018-04-14,1,ST12000NM0007,ZCH08YB3,100.0,0.0,,,100.0,1.0,,,,,,,,,,,,,,,,,61.0,39.0,100.0,0.0,,,72.0,28.0,,,100.0,7.0,100.0,145.0,28.0,28.0,84.0,240800912.0,,,100.0,88.0,100.0,88.0,200.0,0.0,84.0,240800912.0,100.0,0.0,,,,,,,,,,,,,,,,,,,,,100.0,2233.0,100.0,25699614880.0,100.0,34844034774.0,,,,,,,,,,,,,,,99.0,0.0,100.0,1.0,100.0,64.0,85.0,346607154.0,,,98.0,2259.0
4000787030016,2018-04-14,1,ST4000DM000,Z300YM2H,100.0,0.0,,,100.0,7.0,,,,,,,,,,,,,97.0,3.0,100.0,0.0,100.0,0.0,100.0,0.0,88.0,12.0,75.0,25.0,100.0,0.0,100.0,1.0,89.0,23315.0,25.0,25.0,,,,,100.0,0.0,100.0,0.0,200.0,0.0,114.0,59220760.0,,,,,,,,,,,,,,,,,,,,,,,100.0,30162.0,100.0,24258443815.0,100.0,162896362787.0,,,,,,,,,,,,,,,93.0,0.0,100.0,7.0,100.0,0.0,81.0,131641513.0,,,66.0,30318.0
500107862016,2018-04-14,1,ST500LM012 HN,S2ZYJ9DFA03954,252.0,0.0,100.0,601.0,100.0,20.0,,,,,,,,,,,,,,,,,,,,,,,,,100.0,1.0,100.0,2.0,,,64.0,24.0,100.0,0.0,252.0,0.0,252.0,0.0,252.0,0.0,200.0,0.0,100.0,8.0,100.0,179768.0,,,,,,,100.0,601.0,,,85.0,156939.0,,,,,,,,,,,,,,,,,,,,,,,,,,,252.0,0.0,93.0,2157.0,100.0,19.0,252.0,0.0,252.0,0.0,252.0,0.0,100.0,18427.0
4000787030016,2018-04-14,1,ST4000DM000,Z302A0MB,100.0,0.0,,,100.0,12.0,,,,,,,,,,,,,100.0,0.0,100.0,0.0,91.0,9.0,100.0,0.0,100.0,0.0,76.0,24.0,100.0,0.0,100.0,0.0,88.0,25482.0,24.0,24.0,,,,,1.0,24744.0,1.0,24744.0,200.0,0.0,107.0,69136108.0,,,,,,,,,,,,,,,,,,,,,,,100.0,28201.0,100.0,28643395802.0,100.0,215975582354.0,,,,,,,,,,,,,,,91.0,0.0,100.0,12.0,99.0,1128.0,79.0,99792693.0,,,68.0,28298.0
12000138625024,2018-04-14,1,ST12000NM0007,ZCH0688C,100.0,0.0,,,100.0,1.0,,,,,,,,,,,,,,,,,100.0,0.0,100.0,0.0,,,72.0,28.0,,,100.0,24.0,100.0,93.0,28.0,28.0,81.0,122105368.0,,,100.0,0.0,100.0,0.0,200.0,0.0,81.0,122105368.0,100.0,0.0,,,,,,,,,,,,,,,,,,,,,100.0,1991.0,100.0,27177018968.0,100.0,17134610340.0,,,,,,,,,,,,,,,98.0,0.0,100.0,2.0,100.0,0.0,84.0,229438840.0,,,98.0,2000.0
4000787030016,2018-03-09,1,ST4000DM000,Z304KBQD,100.0,0.0,,,100.0,7.0,,,,,,,,,,,,,98.0,2.0,100.0,0.0,43.0,57.0,100.0,0.0,100.0,0.0,77.0,23.0,100.0,0.0,100.0,0.0,93.0,14267.0,23.0,23.0,,,,,99.0,168.0,99.0,168.0,200.0,0.0,114.0,153108824.0,,,,,,,,,,,,,,,,,,,,,,,100.0,20378.0,100.0,40407397432.0,100.0,74572399744.0,,,,,,,,,,,,,,,93.0,0.0,100.0,7.0,99.0,1792.0,90.0,958436357.0,,,77.0,20525.0
12000138625024,2018-03-09,1,ST12000NM0007,ZJV01RMZ,100.0,0.0,,,100.0,1.0,,,,,,,,,,,,,,,,,100.0,0.0,100.0,0.0,,,75.0,25.0,,,100.0,21.0,100.0,236.0,25.0,25.0,79.0,72459360.0,,,100.0,160.0,100.0,160.0,200.0,0.0,79.0,72459360.0,100.0,0.0,,,,,,,,,,,,,,,,,,,,,100.0,615.0,100.0,1255435464.0,100.0,281895876.0,,,,,,,,,,,,,,,99.0,0.0,100.0,1.0,100.0,0.0,69.0,7881372.0,,,100.0,678.0
4000787030016,2018-03-09,1,ST4000DM000,Z300GQ33,100.0,0.0,,,100.0,22.0,,,,,,,,,,,,,100.0,0.0,100.0,0.0,58.0,42.0,100.0,0.0,100.0,0.0,77.0,23.0,100.0,0.0,100.0,2.0,14.0,172366.0,23.0,23.0,,,,,90.0,1720.0,90.0,1720.0,200.0,0.0,109.0,129177800.0,,,,,,,,,,,,,,,,,,,,,,,100.0,40138.0,100.0,34677707734.0,100.0,352451151100.0,,,,,,,,,,,,,,,92.0,0.0,100.0,22.0,94.0,7744.0,84.0,333563902.0,,,54.0,40752.0
4000787030016,2018-04-28,1,ST4000DM000,Z30111CJ,100.0,0.0,,,100.0,14.0,,,,,,,,,,,,,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,90.0,10.0,77.0,23.0,100.0,0.0,100.0,7.0,95.0,11019.0,23.0,23.0,,,,,100.0,0.0,100.0,0.0,200.0,0.0,108.0,19080192.0,,,,,,,,,,,,,,,,,,,,,,,100.0,37310.0,100.0,29138269328.0,100.0,244190420989.0,,,,,,,,,,,,,,,91.0,0.0,100.0,14.0,100.0,0.0,82.0,185541350.0,,,58.0,37356.0
6001175126016,2018-04-28,1,ST6000DX000,Z4D066NG,100.0,0.0,,,100.0,7.0,,,,,,,,,,,,,98.0,2.0,100.0,0.0,85.0,15.0,100.0,4295032833.0,1.0,373.0,77.0,23.0,92.0,17977.0,100.0,0.0,5.0,191136.0,23.0,23.0,65.0,70846504.0,,,100.0,8.0,100.0,8.0,200.0,0.0,114.0,70846504.0,,,,,,,,,,,,,,,,,,,,,,,100.0,49542447785475.0,100.0,45519565760.0,100.0,111357533960.0,,,,,,,,,,,,,,,90.0,0.0,100.0,8.0,100.0,272.0,82.0,44693778018.0,,,70.0,26984.0
4000787030016,2018-03-21,1,ST4000DM000,W300KKQW,100.0,0.0,,,100.0,17.0,,,,,,,,,,,,,99.0,1.0,100.0,0.0,100.0,0.0,100.0,0.0,91.0,9.0,73.0,27.0,100.0,0.0,100.0,4.0,88.0,24161.0,27.0,27.0,,,,,100.0,104.0,100.0,104.0,200.0,0.0,116.0,115409120.0,,,,,,,,,,,,,,,,,,,,,,,100.0,38298.0,100.0,31476428308.0,100.0,263320510033.0,,,,,,,,,,,,,,,92.0,0.0,100.0,16.0,99.0,928.0,84.0,288150325.0,,,57.0,38403.0
4000787030016,2018-03-21,1,ST4000DM000,Z304JNKY,100.0,0.0,,,100.0,3.0,,,,,,,,,,,,,98.0,2.0,100.0,0.0,73.0,27.0,100.0,0.0,100.0,0.0,75.0,25.0,100.0,0.0,100.0,0.0,99.0,2254.0,25.0,25.0,,,,,100.0,16.0,100.0,16.0,200.0,0.0,108.0,19141776.0,,,,,,,,,,,,,,,,,,,,,,,100.0,20444.0,100.0,43852130408.0,100.0,90741818640.0,,,,,,,,,,,,,,,97.0,0.0,100.0,3.0,100.0,8.0,90.0,982937183.0,,,77.0,20504.0
4000787030016,2018-01-18,1,ST4000DM000,Z304L9KQ,100.0,0.0,,,100.0,2.0,,,,,,,,,,,,,96.0,4.0,100.0,0.0,79.0,21.0,100.0,0.0,100.0,0.0,77.0,23.0,100.0,0.0,100.0,0.0,96.0,9636.0,23.0,23.0,,,,,100.0,24.0,100.0,24.0,200.0,0.0,111.0,35018496.0,,,,,,,,,,,,,,,,,,,,,,,100.0,18811.0,100.0,42126089888.0,100.0,83708410125.0,,,,,,,,,,,,,,,98.0,0.0,100.0,2.0,100.0,0.0,89.0,889215551.0,,,79.0,18965.0
4000787030016,2018-01-18,1,HGST HMS5C4040BLE640,PL1331LAHBGLPH,100.0,0.0,,,100.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,5.0,100.0,5.0,214.0,28.0,,,100.0,0.0,100.0,0.0,100.0,0.0,200.0,0.0,100.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,133.0,104.0,100.0,423.0,100.0,5.0,100.0,0.0,100.0,0.0,113.0,42.0,99.0,8053.0
500107862016,2018-01-18,1,TOSHIBA MQ01ABF050,17OYTGKRT,100.0,0.0,,,100.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,100.0,0.0,100.0,0.0,96.0,46885.0,100.0,38.0,,,100.0,81.0,100.0,0.0,100.0,0.0,200.0,0.0,100.0,0.0,,,,,100.0,0.0,99.0,754.0,100.0,0.0,100.0,0.0,,,100.0,255.0,,,,,,,100.0,0.0,,,,,,,,,,,,,,,,,100.0,0.0,100.0,1984.0,100.0,3.0,100.0,848.0,100.0,0.0,100.0,0.0,98.0,867.0
4000787030016,2018-01-18,1,ST4000DM000,Z300W1Y6,100.0,0.0,,,100.0,25.0,,,,,,,,,,,,,99.0,1.0,100.0,0.0,92.0,8.0,100.0,0.0,75.0,25.0,79.0,21.0,100.0,0.0,100.0,15.0,41.0,118469.0,21.0,21.0,,,,,100.0,8.0,100.0,8.0,200.0,0.0,115.0,88221048.0,,,,,,,,,,,,,,,,,,,,,,,100.0,34598.0,100.0,27927083783.0,100.0,329718175258.0,,,,,,,,,,,,,,,91.0,0.0,100.0,25.0,100.0,40.0,68.0,7070684.0,,,60.0,35496.0
4000787030016,2018-01-18,1,ST4000DM000,Z300WGL6,100.0,0.0,,,100.0,18.0,,,,,,,,,,,,,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,94.0,6.0,79.0,21.0,100.0,0.0,100.0,5.0,24.0,153282.0,21.0,21.0,,,,,100.0,0.0,100.0,0.0,200.0,0.0,118.0,200218608.0,,,,,,,,,,,,,,,,,,,,,,,100.0,35361.0,100.0,28780891580.0,100.0,169016631252.0,,,,,,,,,,,,,,,92.0,0.0,100.0,18.0,100.0,0.0,90.0,965111178.0,,,60.0,35884.0
