date,serial_number,model,capacity_bytes,failure,smart_1_normalized,smart_1_raw,smart_2_normalized,smart_2_raw,smart_3_normalized,smart_3_raw,smart_4_normalized,smart_4_raw,smart_5_normalized,smart_5_raw,smart_7_normalized,smart_7_raw,smart_8_normalized,smart_8_raw,smart_9_normalized,smart_9_raw,smart_10_normalized,smart_10_raw,smart_11_normalized,smart_11_raw,smart_12_normalized,smart_12_raw,smart_13_normalized,smart_13_raw,smart_15_normalized,smart_15_raw,smart_22_normalized,smart_22_raw,smart_177_normalized,smart_177_raw,smart_179_normalized,smart_179_raw,smart_181_normalized,smart_181_raw,smart_182_normalized,smart_182_raw,smart_183_normalized,smart_183_raw,smart_184_normalized,smart_184_raw,smart_187_normalized,smart_187_raw,smart_188_normalized,smart_188_raw,smart_189_normalized,smart_189_raw,smart_190_normalized,smart_190_raw,smart_191_normalized,smart_191_raw,smart_192_normalized,smart_192_raw,smart_193_normalized,smart_193_raw,smart_194_normalized,smart_194_raw,smart_195_normalized,smart_195_raw,smart_196_normalized,smart_196_raw,smart_197_normalized,smart_197_raw,smart_198_normalized,smart_198_raw,smart_199_normalized,smart_199_raw,smart_200_normalized,smart_200_raw,smart_201_normalized,smart_201_raw,smart_220_normalized,smart_220_raw,smart_222_normalized,smart_222_raw,smart_223_normalized,smart_223_raw,smart_224_normalized,smart_224_raw,smart_225_normalized,smart_225_raw,smart_226_normalized,smart_226_raw,smart_235_normalized,smart_235_raw,smart_240_normalized,smart_240_raw,smart_241_normalized,smart_241_raw,smart_242_normalized,smart_242_raw,smart_250_normalized,smart_250_raw,smart_251_normalized,smart_251_raw,smart_252_normalized,smart_252_raw,smart_254_normalized,smart_254_raw,smart_255_normalized,smart_255_raw
1/15/18,W300JVNG,ST4000DM000,4.00079E+12,1,90,132603786,,,91,0,100,29,80,26064,81,139144027,,,56,38760,100,0,,,100,29,,,,,,,,,,,,,,,99,1,99,1,56,44,100,11,100,0,78,22,100,0,100,5,3,195829,22,22,,,,,99,192,99,192,200,0,,,,,,,,,,,,,,,,,,,100,37970,100,37000026804,100,3.80683E+11,,,,,,,,,,
1/15/18,ZCH0BX3C,ST12000NM0007,1.20001E+13,1,83,189155288,,,99,0,100,1,100,0,71,13761243,,,100,115,100,0,,,100,1,,,,,,,,,,,,,,,,,,,100,0,100,0,,,78,22,,,100,0,100,60,22,22,83,189155288,,,100,0,100,0,200,0,100,0,,,,,,,,,,,,,,,,,100,98,100,1665225088,100,1209563286,,,,,,,,,,
1/1/18,Z300GZ1B,ST4000DM000,4.00079E+12,1,108,17846936,,,92,0,100,27,100,0,83,211712819,,,56,39123,100,0,,,100,27,,,,,,,,,,,,,,,100,0,100,0,100,0,100,0,99,1,78,22,100,0,100,4,1,198197,22,22,,,,,100,40,100,40,200,0,,,,,,,,,,,,,,,,,,,100,38355,100,34190420124,100,3.71978E+11,,,,,,,,,,
1/1/18,Z300GZCV,ST4000DM000,4.00079E+12,1,110,25274512,,,91,0,100,18,100,160,84,282415587,,,56,39132,100,0,,,100,18,,,,,,,,,,,,,,,100,0,100,0,88,12,100,0,100,0,76,24,100,0,100,2,53,94143,24,24,,,,,100,128,100,128,200,0,,,,,,,,,,,,,,,,,,,100,38781,100,33104655882,100,1.94544E+11,,,,,,,,,,
1/1/18,VKGKRG7X,HGST HUH728080ALE600,8.00156E+12,1,100,0,134,105,100,0,100,1,100,0,100,0,128,18,100,1085,100,0,,,100,1,,,,,100,100,,,,,,,,,,,,,,,,,,,,,,,97,4761,97,4761,200,30,,,100,0,100,0,100,0,200,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/10/18,ZA180XDJ,ST8000NM0055,8.00156E+12,1,62,90277248,,,96,0,100,3,100,3648,90,907951313,,,95,5116,100,0,,,100,3,,,,,,,,,,,,,,,,,100,0,92,8,100,0,100,0,61,39,98,4691,100,5,99,2147,39,39,80,90277248,,,100,8,100,8,200,0,,,,,,,,,,,,,,,,,,,100,5079,100,28322124896,100,40293593758,,,,,,,,,,
3/10/18,ZA13QZQJ,ST8000DM002,8.00156E+12,1,75,34809312,,,90,0,100,5,100,3888,94,2299851133,,,88,11192,100,0,,,100,5,,,,,,,,,,,,,,,,,100,0,82,18,100,0,100,0,70,30,87,26502,100,2,98,5698,30,30,22,34809312,,,100,0,100,0,200,0,,,,,,,,,,,,,,,,,,,100,11157,100,42823908872,100,65668158178,,,,,,,,,,
3/10/18,S300YH13,ST4000DM000,4.00079E+12,1,108,16458432,,,91,0,100,21,100,0,89,853896938,,,74,23494,100,0,,,100,18,,,,,,,,,,,,,,,100,0,100,0,100,0,100,0,100,0,80,20,100,0,100,0,85,31981,20,20,,,,,100,0,100,0,200,0,,,,,,,,,,,,,,,,,,,100,23355,100,23719634458,100,1.07368E+11,,,,,,,,,,
3/4/18,ZCH083DZ,ST12000NM0007,1.20001E+13,1,83,183300736,,,92,0,100,5,100,0,85,345578642,,,97,3145,100,0,,,100,5,,,,,,,,,,,,,,,,,,,100,0,100,0,,,79,21,,,100,35,100,1036,21,21,83,183300736,,,100,0,100,0,200,0,100,0,,,,,,,,,,,,,,,,,100,2779,100,28690691360,100,19344291250,,,,,,,,,,
3/4/18,PL2331LAH8BKPJ,HGST HMS5C4040BLE640,4.00079E+12,1,100,0,134,101,100,0,100,4,100,0,84,2031617,113,42,99,9103,100,0,,,100,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,160,100,160,187,32,,,100,0,100,0,100,0,200,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/28/18,ZCH07DVP,ST12000NM0007,1.20001E+13,1,81,139959616,,,97,0,100,3,100,0,87,536396213,,,96,3962,100,0,,,100,2,,,,,,,,,,,,,,,,,,,100,0,100,0,,,71,29,,,100,31,100,457,29,29,81,139959616,,,100,0,100,0,200,0,100,0,,,,,,,,,,,,,,,,,100,3803,100,34376446672,100,42179584424,,,,,,,,,,
3/14/18,Z304JLA6,ST4000DM000,4.00079E+12,1,118,186046472,,,96,0,100,4,100,0,90,978714494,,,77,20287,100,0,,,100,4,,,,,,,,,,,,,,,100,0,100,0,100,0,100,0,100,0,78,22,100,0,100,0,95,10473,22,22,,,,,100,0,100,0,200,0,,,,,,,,,,,,,,,,,,,100,20135,100,41690069080,100,71980640887,,,,,,,,,,
3/14/18,Z305D27Y,ST4000DM000,4.00079E+12,1,118,183801704,,,91,0,100,12,100,0,89,852858504,,,80,18330,100,0,,,100,12,,,,,,,,,,,,,,,100,0,100,0,100,0,100,0,100,0,78,22,100,0,100,0,96,8778,22,22,,,,,100,0,100,0,200,0,,,,,,,,,,,,,,,,,,,100,18263,100,36538417760,100,1.1417E+11,,,,,,,,,,
3/14/18,S301PS72,ST4000DM000,4.00079E+12,1,118,176919472,,,93,0,100,7,100,0,77,54319653,,,76,21316,100,0,,,100,6,,,,,,,,,,,,,,,100,0,100,0,100,0,100,0,100,0,77,23,100,0,100,0,97,7601,23,23,,,,,100,0,100,0,200,0,,,,,,,,,,,,,,,,,,,100,21216,100,46351418920,100,74057993964,,,,,,,,,,
3/14/18,ZA13YPFP,ST8000DM002,8.00156E+12,1,74,24920272,,,96,0,100,2,100,3008,94,2506917286,,,88,11287,100,0,,,100,2,,,,,,,,,,,,,,,,,100,0,82,18,100,0,100,0,70,30,98,5007,100,1,97,6506,30,30,22,24920272,,,100,0,100,0,200,0,,,,,,,,,,,,,,,,,,,100,11255,100,43602137104,100,64536175478,,,,,,,,,,
3/14/18,PL2331LAH2W06J,HGST HMS5C4040BLE640,4.00079E+12,1,100,0,133,105,100,432,100,5,100,0,100,0,111,43,98,17055,100,0,,,100,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,311,100,311,206,29,,,100,0,100,0,100,0,200,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/14/18,Z300HQDD,ST4000DM000,4.00079E+12,1,119,225579976,,,91,0,100,29,100,0,84,300176306,,,55,40209,100,0,,,100,29,,,,,,,,,,,,,,,99,1,100,0,100,0,100,0,93,7,71,29,100,0,100,6,55,90003,29,29,,,,,100,0,100,0,200,0,,,,,,,,,,,,,,,,,,,100,39809,100,32034167382,100,3.36756E+11,,,,,,,,,,
1/5/18,Z305D26B,ST4000DM000,4.00079E+12,1,115,88721656,,,94,0,100,6,100,0,86,468618378,,,84,14286,100,0,,,100,6,,,,,,,,,,,,,,,100,0,100,0,100,0,100,0,100,0,80,20,100,0,100,0,86,29107,20,20,,,,,100,0,100,0,200,0,,,,,,,,,,,,,,,,,,,100,14170,100,10565382655,100,49621470990,,,,,,,,,,
1/5/18,Z302A0WD,ST4000DM000,4.00079E+12,1,108,17787296,,,96,0,100,4,100,0,73,21032450,,,74,23133,100,0,,,100,4,,,,,,,,,,,,,,,100,0,100,0,96,4,100,0,100,0,76,24,100,0,100,0,81,38371,24,24,,,,,100,0,100,0,200,0,,,,,,,,,,,,,,,,,,,100,22981,100,48030160544,100,55560518235,,,,,,,,,,
1/5/18,ZCH06X6C,ST12000NM0007,1.20001E+13,1,78,60952796,,,95,0,100,4,99,563,63,2180255,,,99,1591,100,0,,,100,4,,,,,,,,,,,,,,,,,,,100,0,100,21475164165,,,65,35,,,100,0,100,1278,35,35,78,60952796,,,100,0,100,0,200,0,100,0,,,,,,,,,,,,,,,,,100,27,100,1012187016,100,269512945,,,,,,,,,,
1/5/18,Z304KABC,ST4000DM000,4.00079E+12,1,105,7644048,,,92,0,100,11,100,0,90,951348392,,,78,19724,100,0,,,100,10,,,,,,,,,,,,,,,100,0,100,0,100,0,100,0,100,0,65,35,100,0,100,0,97,6853,35,35,,,,,100,0,100,0,200,0,,,,,,,,,,,,,,,,,,,100,19638,100,46839688448,100,80756141417,,,,,,,,,,
1/5/18,ZA13R24T,ST8000DM002,8.00156E+12,1,77,49680216,,,91,0,100,5,100,0,92,1445090964,,,89,9653,100,0,,,100,5,,,,,,,,,,,,,,,,,100,0,100,0,100,0,100,0,53,47,98,5273,100,3,100,1264,47,47,1,49680216,,,100,0,100,0,200,0,,,,,,,,,,,,,,,,,,,100,9618,100,41870313736,100,53640620632,,,,,,,,,,
1/11/18,ZA180XCZ,ST8000NM0055,8.00156E+12,1,81,135415544,,,96,0,100,3,100,0,90,1056687659,,,97,3238,100,0,,,100,3,,,,,,,,,,,,,,,,,100,0,100,0,100,0,100,0,66,34,99,2344,100,31,100,384,34,34,81,135415544,,,100,0,100,0,200,0,,,,,,,,,,,,,,,,,,,100,3229,100,18947365352,100,13709989056,,,,,,,,,,
1/11/18,Z304J92R,ST4000DM000,4.00079E+12,1,117,153210936,,,97,0,100,3,100,0,79,88885971,,,96,3603,100,0,,,100,3,,,,,,,,,,,,,,,100,0,100,0,100,0,100,0,100,0,79,21,100,0,100,0,81,39704,21,21,,,,,100,0,100,0,200,0,,,,,,,,,,,,,,,,,,,100,3309,100,8498681555,100,8928452465,,,,,,,,,,
1/11/18,ZA17ZPD1,ST8000NM0055,8.00156E+12,1,79,81518048,,,99,0,100,1,100,40,91,1259317578,,,96,3886,100,0,,,100,1,,,,,,,,,,,,,,,,,100,0,100,0,100,0,100,0,59,41,99,3331,100,38,100,421,41,41,79,81518048,,,100,0,100,0,200,0,,,,,,,,,,,,,,,,,,,100,3874,100,20831360208,100,17940430864,,,,,,,,,,
1/11/18,Z3029AL0,ST4000DM000,4.00079E+12,1,120,236285200,,,92,0,100,9,100,0,76,44002598,,,71,25991,100,0,,,100,9,,,,,,,,,,,,,,,100,0,100,0,100,0,100,0,100,0,76,24,100,0,100,0,97,7505,24,24,,,,,100,0,100,0,200,0,,,,,,,,,,,,,,,,,,,100,25964,100,23900026613,100,1.83973E+11,,,,,,,,,,
1/11/18,Z300GQB1,ST4000DM000,4.00079E+12,1,117,123730744,,,91,0,100,20,100,0,84,283384251,,,56,39384,100,0,,,100,20,,,,,,,,,,,,,,,100,0,100,0,100,0,100,0,99,1,78,22,100,0,100,2,50,100928,22,22,,,,,100,0,100,0,200,0,,,,,,,,,,,,,,,,,,,100,39017,100,33133144042,100,2.1035E+11,,,,,,,,,,
1/11/18,W3009HD0,ST4000DM000,4.00079E+12,1,114,60272064,,,91,0,100,15,100,0,81,153519690,,,55,39964,100,0,,,100,15,,,,,,,,,,,,,,,100,0,100,0,100,0,100,0,99,1,75,25,100,0,100,3,27,146252,25,25,,,,,100,0,100,0,200,0,,,,,,,,,,,,,,,,,,,100,39376,100,29910055082,100,1.71576E+11,,,,,,,,,,
1/10/18,Z300X7C3,ST4000DM000,4.00079E+12,1,119,210421064,,,92,0,100,40,100,0,89,823573261,,,63,32893,100,0,,,100,40,,,,,,,,,,,,,,,100,0,100,0,100,0,100,0,98,2,75,25,100,0,100,31,92,17579,25,25,,,,,100,0,100,0,200,0,,,,,,,,,,,,,,,,,,,100,32739,100,26709740040,100,1.29501E+11,,,,,,,,,,
1/10/18,ZA171T9X,ST8000NM0055,8.00156E+12,1,84,232816016,,,96,0,100,3,100,0,91,1314157080,,,94,6123,100,0,,,100,3,,,,,,,,,,,,,,,,,100,0,100,0,100,0,100,0,70,30,98,4270,100,14,99,3243,30,30,84,232816016,,,100,0,100,0,200,0,,,,,,,,,,,,,,,,,,,100,6106,100,33564416688,100,46250774394,,,,,,,,,,
1/10/18,Z304JXAS,ST4000DM000,4.00079E+12,1,111,29439608,,,93,0,100,7,100,0,89,896595271,,,78,19805,100,0,,,100,7,,,,,,,,,,,,,,,98,2,100,0,74,26,100,0,100,0,76,24,100,0,100,0,97,7535,24,24,,,,,100,112,100,112,200,0,,,,,,,,,,,,,,,,,,,100,19710,100,43956051568,100,57651635509,,,,,,,,,,
1/10/18,Z305NJMN,ST4000DM000,4.00079E+12,1,110,26805080,,,96,0,100,4,100,0,88,770216982,,,82,15983,100,0,,,100,4,,,,,,,,,,,,,,,98,2,100,0,82,18,100,0,100,0,74,26,100,0,100,0,98,4109,26,26,,,,,100,8,100,8,200,0,,,,,,,,,,,,,,,,,,,100,15935,100,35821567408,100,71362569445,,,,,,,,,,
1/10/18,Z304KR0B,ST4000DM000,4.00079E+12,1,108,14762144,,,93,0,100,7,100,0,90,957005660,,,78,19801,100,0,,,100,7,,,,,,,,,,,,,,,100,0,100,0,100,0,100,0,100,0,76,24,100,0,100,0,97,7689,24,24,,,,,100,0,100,0,200,0,,,,,,,,,,,,,,,,,,,100,19704,100,42405452280,100,66007567054,,,,,,,,,,
1/4/18,S300Z0LB,ST4000DM000,4.00079E+12,1,112,49529400,,,97,0,100,3,100,0,81,150187958,,,75,21983,100,0,,,100,3,,,,,,,,,,,,,,,100,0,100,0,100,0,100,0,100,0,69,31,100,0,100,0,88,24839,31,31,,,,,100,0,100,0,200,0,,,,,,,,,,,,,,,,,,,100,21737,100,50100774224,100,1.13557E+11,,,,,,,,,,
1/4/18,Z304LADJ,ST4000DM000,4.00079E+12,1,102,4872208,,,98,0,100,2,100,8,89,853766657,,,79,18655,100,0,,,100,2,,,,,,,,,,,,,,,98,2,100,0,96,4,100,0,100,0,74,26,100,0,100,0,94,12044,26,26,,,,,100,0,100,0,200,0,,,,,,,,,,,,,,,,,,,100,18479,100,40916748696,100,66781997929,,,,,,,,,,
1/4/18,Z305D586,ST4000DM000,4.00079E+12,1,120,239936984,,,95,0,100,5,100,0,89,832976619,,,81,16940,100,0,,,100,5,,,,,,,,,,,,,,,100,0,100,0,98,2,100,0,100,0,62,38,100,0,100,0,99,2706,38,38,,,,,100,16,100,16,200,0,,,,,,,,,,,,,,,,,,,100,16874,100,38394896968,100,67658970329,,,,,,,,,,
1/4/18,Z300ZK0F,ST4000DM000,4.00079E+12,1,119,233687656,,,91,0,100,14,100,0,75,37513248,,,61,34297,100,0,,,100,14,,,,,,,,,,,,,,,99,1,100,0,100,0,100,1,82,18,80,20,100,0,100,2,76,48955,20,20,,,,,100,0,100,0,200,0,,,,,,,,,,,,,,,,,,,100,34039,100,28428919584,100,2.94308E+11,,,,,,,,,,
3/15/18,Z304K43J,ST4000DM000,4.00079E+12,1,100,113615043,,,92,0,100,11,100,384,87,635491208,,,78,20134,100,0,,,100,10,,,,,,,,,,,,,,,99,1,100,0,82,18,100,1,100,0,81,19,100,0,100,0,34,133403,19,19,,,,,99,184,99,184,200,0,,,,,,,,,,,,,,,,,,,100,19341,100,27447185504,100,68877889671,,,,,,,,,,
3/15/18,17OYTGLDT,TOSHIBA MQ01ABF050,5.00108E+11,1,100,0,100,0,100,2038,100,3,100,0,100,0,100,0,94,2580,100,0,,,100,3,,,,,,,,,,,,,,,,,,,,,,,,,,,100,0,100,0,100,195,100,32,,,100,0,100,0,100,0,200,0,,,,,100,0,94,2580,100,0,100,0,,,100,257,,,100,0,,,,,,,,,,,,,,
3/1/18,PL1331LAHGDG9H,HGST HMS5C4040BLE640,4.00079E+12,1,100,0,133,104,123,565,100,23,100,0,100,0,111,43,100,6065,100,0,,,100,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,314,100,314,214,28,,,100,0,100,32,100,0,200,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/1/18,ZA180XXQ,ST8000NM0055,8.00156E+12,1,84,240423416,,,96,0,100,3,100,0,90,989794355,,,95,4900,100,0,,,100,3,,,,,,,,,,,,,,,,,100,0,100,0,100,0,100,0,53,47,99,3839,100,10,99,2104,47,47,84,240423416,,,100,0,100,0,200,0,,,,,,,,,,,,,,,,,,,100,4863,100,27805109208,100,38197996372,,,,,,,,,,
3/1/18,WDH0QHJF,ST4000DM005,4.00079E+12,1,81,132394528,,,100,0,100,1,100,0,80,94244344,,,99,1658,100,0,,,100,1,,,,,,,,,,,,,,,100,0,100,0,100,0,100,0,100,0,80,20,100,0,100,59,92,16324,20,20,,,,,100,0,100,0,200,0,,,,,,,,,,,,,,,,,,,100,1.48997E+14,100,7965781817,100,2428716409,,,,,,,,,,
3/1/18,PL1331LAGR6PGH,HGST HMS5C4040ALE640,4.00079E+12,1,100,0,134,100,127,545,100,27,100,0,100,0,113,42,96,32571,100,0,,,100,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,174,100,174,253,23,,,100,0,100,0,100,0,200,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/1/18,Z305DGGA,ST4000DM000,4.00079E+12,1,117,163173480,,,97,0,100,3,100,0,89,814989235,,,81,17189,100,0,,,100,3,,,,,,,,,,,,,,,100,0,100,0,100,0,100,0,100,0,72,28,100,0,100,0,99,3903,28,28,,,,,100,0,100,0,200,0,,,,,,,,,,,,,,,,,,,100,17145,100,36226114632,100,96841158458,,,,,,,,,,
3/29/18,S300ZR3S,ST4000DM000,4.00079E+12,1,118,194688112,,,92,0,100,11,100,0,81,152401501,,,73,24031,100,0,,,100,11,,,,,,,,,,,,,,,100,0,100,0,100,0,100,0,100,0,71,29,100,0,100,0,82,36623,29,29,,,,,100,0,100,0,200,0,,,,,,,,,,,,,,,,,,,100,23740,100,49404327328,100,79737778356,,,,,,,,,,
3/29/18,ZA10Z2Z7,ST8000DM002,8.00156E+12,1,77,50098296,,,95,0,100,3,100,134,93,2150880609,,,83,15510,100,0,,,100,3,,,,,,,,,,,,,,,,,100,0,100,0,100,0,100,0,76,24,92,16188,100,11,100,121,24,24,22,50098296,,,100,0,100,0,200,0,,,,,,,,,,,,,,,,,,,100,15500,100,54022183480,100,93195220384,,,,,,,,,,
3/29/18,W300K134,ST4000DM000,4.00079E+12,1,111,33136960,,,92,0,100,17,100,0,84,287645514,,,56,38598,100,0,,,100,18,,,,,,,,,,,,,,,99,1,100,0,100,0,100,0,97,3,74,26,100,0,100,4,84,33843,26,26,,,,,100,0,100,0,200,0,,,,,,,,,,,,,,,,,,,100,38443,100,31345901260,100,2.79627E+11,,,,,,,,,,
3/17/18,Z300PB69,ST4000DM000,4.00079E+12,1,107,13078992,,,91,0,100,18,100,0,84,261875770,,,57,38437,100,0,,,100,18,,,,,,,,,,,,,,,100,0,100,0,100,0,100,0,97,3,74,26,100,0,100,7,76,48194,26,26,,,,,100,0,100,0,200,0,,,,,,,,,,,,,,,,,,,100,38258,100,31607430336,100,2.96468E+11,,,,,,,,,,
3/17/18,Z30111G6,ST4000DM000,4.00079E+12,1,120,240311328,,,91,0,100,13,100,0,81,126509592,,,59,36028,100,0,,,100,13,,,,,,,,,,,,,,,100,0,100,0,94,6,100,0,82,18,74,26,100,0,100,1,86,28471,26,26,,,,,100,8,100,8,200,0,,,,,,,,,,,,,,,,,,,100,35923,100,29031766922,100,2.56765E+11,,,,,,,,,,
3/17/18,S301KX17,ST4000DM000,4.00079E+12,1,117,162743800,,,91,0,100,8,100,0,69,9091805,,,77,20881,100,0,,,100,8,,,,,,,,,,,,,,,98,2,100,0,100,0,100,0,100,0,74,26,100,0,100,0,95,10513,26,26,,,,,100,0,100,0,200,0,,,,,,,,,,,,,,,,,,,100,20804,100,43045381416,100,82419832348,,,,,,,,,,
3/17/18,Z300XEFF,ST4000DM000,4.00079E+12,1,116,110065704,,,91,0,100,29,97,3184,84,300011671,,,57,38250,100,0,,,100,29,,,,,,,,,,,,,,,99,1,100,0,100,0,100,0,79,21,75,25,100,0,100,7,94,12906,25,25,,,,,98,328,98,328,200,0,,,,,,,,,,,,,,,,,,,100,38180,100,34093308056,100,2.60306E+11,,,,,,,,,,
3/17/18,ZA1393ZG,ST8000NM0055,8.00156E+12,1,84,231942000,,,92,0,100,6,100,0,74,25185830,,,100,73,100,0,,,100,6,,,,,,,,,,,,,,,,,100,0,100,0,100,0,100,0,69,31,100,287,100,2,100,77,31,31,84,231942000,,,100,0,100,0,200,0,,,,,,,,,,,,,,,,,,,100,1.60516E+14,100,4707594648,100,52924514,,,,,,,,,,
3/3/18,PL1331LAHBSELH,HGST HMS5C4040BLE640,4.00079E+12,1,100,0,134,100,100,0,100,3,100,0,100,0,113,42,98,15224,100,0,,,100,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,148,100,148,240,25,,,100,0,100,0,100,0,200,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/3/18,ZA10H2CS,ST8000DM002,8.00156E+12,1,83,197388744,,,89,0,100,6,100,0,92,1669703881,,,83,15562,100,0,,,100,6,,,,,,,,,,,,,,,,,100,0,100,0,100,0,100,0,72,28,100,0,100,37,100,328,28,28,1,197388744,,,100,0,100,0,200,0,,,,,,,,,,,,,,,,,,,100,15555,100,32191400072,100,86781795374,,,,,,,,,,
3/3/18,WD-WCC4N0901311,WDC WD30EFRX,3.00059E+12,1,200,0,,,177,6125,100,28,200,0,100,0,,,56,32308,100,0,100,0,100,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200,11,200,65,126,24,,,200,0,200,0,100,0,200,0,100,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/12/18,Z300GYMT,ST4000DM000,4.00079E+12,1,111,40576288,,,91,0,100,19,100,0,84,259214436,,,56,39408,100,0,,,100,19,,,,,,,,,,,,,,,100,0,100,0,100,0,100,0,95,5,75,25,100,0,100,3,70,60653,25,25,,,,,100,144,100,144,200,0,,,,,,,,,,,,,,,,,,,100,39184,100,34654618100,100,3.63719E+11,,,,,,,,,,
1/12/18,Z3016RFZ,ST4000DM000,4.00079E+12,1,118,189722896,,,96,0,100,4,96,5336,89,929736195,,,62,33766,100,0,,,100,4,,,,,,,,,,,,,,,100,0,100,0,100,0,100,0,99,1,70,30,100,0,100,1,98,5853,30,30,,,,,96,808,96,808,200,0,,,,,,,,,,,,,,,,,,,100,33741,100,27048745646,100,1.38178E+11,,,,,,,,,,
1/12/18,Z3040E37,ST4000DM000,4.00079E+12,1,108,217591678,,,95,0,100,5,100,0,90,945309415,,,77,20376,100,0,,,100,5,,,,,,,,,,,,,,,100,0,100,0,93,7,100,0,100,0,75,25,100,0,100,0,96,8024,25,25,,,,,73,4512,73,4512,200,1,,,,,,,,,,,,,,,,,,,100,20342,100,16133046284,100,61304766484,,,,,,,,,,
1/12/18,ZCH06KGZ,ST12000NM0007,1.20001E+13,1,82,149354816,,,99,0,100,1,100,0,85,282146896,,,98,1831,100,0,,,100,1,,,,,,,,,,,,,,,,,,,100,0,100,0,,,77,23,,,100,9,100,139,23,23,82,149354816,,,100,0,100,0,200,0,100,0,,,,,,,,,,,,,,,,,100,1797,100,23351773424,100,22452000322,,,,,,,,,,
1/12/18,ZJV00149,ST12000NM0007,1.20001E+13,1,83,185870744,,,98,0,100,2,100,8,72,17051855,,,100,436,100,0,,,100,2,,,,,,,,,,,,,,,,,,,94,6,100,0,,,67,33,,,100,1,100,557,33,33,83,185870744,,,100,200,100,200,200,0,100,0,,,,,,,,,,,,,,,,,100,175,100,1879046656,100,1480661638,,,,,,,,,,
1/12/18,Z300ZKEN,ST4000DM000,4.00079E+12,1,118,189381720,,,91,0,100,11,100,0,81,156494774,,,68,28051,100,0,,,100,11,,,,,,,,,,,,,,,99,1,100,0,100,0,100,0,72,28,77,23,100,0,100,2,83,35927,23,23,,,,,100,0,100,0,200,0,,,,,,,,,,,,,,,,,,,100,27795,100,24418018917,100,1.8421E+11,,,,,,,,,,
1/12/18,Z3041JV1,ST4000DM000,4.00079E+12,1,118,176030032,,,91,0,100,19,100,0,88,785046478,,,77,20538,100,0,,,100,19,,,,,,,,,,,,,,,100,0,100,0,100,0,100,0,100,0,78,22,100,0,100,0,72,56642,22,22,,,,,100,0,100,0,200,0,,,,,,,,,,,,,,,,,,,100,20329,100,21761919868,100,1.59845E+11,,,,,,,,,,
1/6/18,W3004X68,ST4000DM000,4.00079E+12,1,109,23657640,,,91,0,100,15,100,8,84,308189233,,,68,28664,100,0,,,100,15,,,,,,,,,,,,,,,100,0,100,0,98,2,100,0,100,0,82,18,100,0,100,0,49,103204,18,18,,,,,99,168,99,168,200,0,,,,,,,,,,,,,,,,,,,100,28283,100,18992056168,100,1.29492E+11,,,,,,,,,,
1/6/18,ZA11X9N2,ST8000DM002,8.00156E+12,1,53,20740760,,,94,0,100,3,97,12680,95,3309444827,,,86,12786,100,0,,,100,3,,,,,,,,,,,,,,,,,100,0,92,8,100,0,100,0,63,37,94,13489,100,1,97,6746,37,37,23,20740760,,,100,0,100,0,200,0,,,,,,,,,,,,,,,,,,,100,12738,100,47273149800,100,57035768960,,,,,,,,,,
1/6/18,Z300ZV9B,ST4000DM000,4.00079E+12,1,118,201270208,,,91,0,100,15,100,0,78,76890004,,,61,34342,100,0,,,100,15,,,,,,,,,,,,,,,99,1,100,0,100,0,100,0,89,11,79,21,100,0,100,2,75,50304,21,21,,,,,100,0,100,0,200,0,,,,,,,,,,,,,,,,,,,100,34159,100,28728246442,100,2.78449E+11,,,,,,,,,,
1/6/18,Z3025WBW,ST4000DM000,4.00079E+12,1,108,165729075,,,92,0,100,13,100,0,82,184258393,,,68,28322,100,0,,,100,13,,,,,,,,,,,,,,,100,0,100,0,95,5,100,0,100,0,79,21,100,0,100,7,71,59312,21,21,,,,,57,7168,57,7168,200,0,,,,,,,,,,,,,,,,,,,100,27883,100,23857268815,100,1.83272E+11,,,,,,,,,,
1/7/18,Z300GZDT,ST4000DM000,4.00079E+12,1,118,192703744,,,91,0,100,63,100,0,78,72162384,,,60,35722,100,0,,,100,62,,,,,,,,,,,,,,,99,1,100,0,100,0,100,0,99,1,78,22,100,0,100,25,46,108762,22,22,,,,,100,0,100,0,200,0,,,,,,,,,,,,,,,,,,,100,35147,100,29188116034,100,2.97021E+11,,,,,,,,,,
